0.	0.	1.	0.
0.1	-0.089915760232214	0.9971908157892913	0.
0.2	-0.17932881760563835	0.98879973521824	0.
0.30000000000000004	-0.2677502562013508	0.9749342000640018	0.
0.4	-0.35471764370920134	0.9557676492303361	0.
0.5	-0.43980592028940685	0.9315316149017501	0.
0.6000000000000001	-0.5226356385020736	0.9025058566506743	0.
0.7000000000000001	-0.6028784712369356	0.8690073344225616	0.
0.8	-0.6802598238523565	0.8313789375307109	0.
0.9	-0.7545589441668141	0.7899787357297385	0.
1.	-0.8256068872449818	0.7451702754632881	0.
1.1	-0.8932828969082401	0.69731431318947	0.
1.2000000000000002	-0.9575097237486905	0.6467621306763286	0.
1.3	-1.0182483796113664	0.5938504435584847	0.
1.4000000000000001	-1.0754926952456232	0.5388977733260636	0.
1.5	-1.1292640019901234	0.48220211887045983	0.
1.6	-1.1796061475288189	0.4240397004619338	0.
1.7000000000000002	-1.2265809671406553	0.36466456163908123	0.
1.8	-1.270264277414015	0.3043088235354283	0.
1.9000000000000001	-1.3107424106714696	0.24318341223657736	0.
2.	-1.3481092718338035	0.1814791101042738	0.
2.1	-1.382463878574428	0.11936781072943276	0.
2.2	-1.4139083436819466	0.05700388355185919	0.
2.3000000000000003	-1.4425462377692309	-0.005474422508083127	0.
2.4000000000000004	-1.4684812859885874	-0.06794358631141711	0.
2.5	-1.4918163444952486	-0.1302934684439746	0.
2.6	-1.5126526121982566	-0.19242603399879482	0.
2.7	-1.5310890370393315	-0.25425415803384765	0.
2.8000000000000003	-1.5472218828390922	-0.31570051934353843	0.
2.9000000000000004	-1.5611444197671265	-0.3766965925227194	0.
3.	-1.572946728772193	-0.4371817170378889	0.
3.1	-1.5827155776159587	-0.49710226625138354	0.
3.2	-1.5905343679642867	-0.5564108925710577	0.
3.3000000000000003	-1.596483132593907	-0.6150658473142829	0.
3.4000000000000004	-1.6006385673235406	-0.6730303736958695	0.
3.5	-1.6030740962498329	-0.7302721621890296	0.
3.6	-1.6038599572205814	-0.7867628635196081	0.
3.7	-1.6030633009285702	-0.8424776543777024	0.
3.8000000000000003	-1.6007483029018637	-0.8973948499809812	0.
3.9000000000000004	-1.5969762812770962	-0.9514955588057843	0.
4.	-1.591805817755473	-1.004763374705829	0.
4.1000000000000005	-1.5852928796593937	-1.0571841022732984	0.
4.2	-1.577490943596864	-1.1087455133313264	0.
4.3	-1.5684511151602945	-1.159437128274574	0.
4.4	-1.5582222472477152	-1.2092500230606495	0.
4.5	-1.5468510530122104	-1.258176655014669	0.
4.6000000000000005	-1.5343822178412974	-1.3062107094887854	0.
4.7	-1.5208585042105722	-1.3533469616181943	0.
4.800000000000001	-1.5063208533693402	-1.3995811534689624	0.
4.9	-1.4908084824456354	-1.4449098846127184	0.
5.	-1.4743589763744325	-1.48933051333899	0.
5.1000000000000005	-1.45700837593245	-1.5328410697267336	0.
5.2	-1.4387912606964435	-1.5754401765565396	0.
5.300000000000001	-1.4197408281735815	-1.6171269794363385	0.
5.4	-1.3998889686676228	-1.657901084828013	0.
5.5	-1.3792663354294654	-1.6977625008872212	0.
5.6000000000000005	-1.3579024115584268	-1.7367115879080521	0.
5.7	-1.3358255747226906	-1.7747490180085697	0.
5.800000000000001	-1.3130631552438425	-1.811875725919991	0.
5.9	-1.2896414933493223	-1.8480928791469415	0.
6.	-1.2655859926690958	-1.8834018439331244	0.
6.1000000000000005	-1.2409211703649896	-1.917804151826984	0.
6.2	-1.215670704984377	-1.9513014794141492	0.
6.300000000000001	-1.1898574818193601	-1.9838956197637947	0.
6.4	-1.163503635341545	-2.0155884622283686	0.
6.5	-1.1366305894059665	-2.0463819753216277	0.
6.6000000000000005	-1.1092590961590565	-2.0762781858082437	0.
